Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Product_ID,Category,Sub_Category,Product_Name,Ship_Date,Country,City,State,Postal_Code,Region
US-2017-106796,2017-05-12,JP-16135,Julie Prescott,Home Office,OFF-AR-10003504,Office Supplies,Art,Newell 347,2017-05-19,United States,Springfield,Ohio,45503,East
CA-2016-127236,2016-03-29,TB-21595,Troy Blackwell,Consumer,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",2016-04-02,United States,Springfield,Ohio,45503,East
CA-2016-127236,2016-03-29,TB-21595,Troy Blackwell,Consumer,TEC-PH-10000141,Technology,Phones,Clearsounds A400,2016-04-02,United States,Springfield,Ohio,45503,East
CA-2017-123036,2017-09-10,HA-14905,Helen Abelman,Consumer,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,2017-09-17,United States,Springfield,Ohio,45503,East
CA-2017-123036,2017-09-10,HA-14905,Helen Abelman,Consumer,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,2017-09-17,United States,Springfield,Ohio,45503,East
CA-2015-154823,2015-08-21,KN-16390,Katherine Nockton,Corporate,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,2015-08-25,United States,Springfield,Ohio,45503,East
CA-2015-154823,2015-08-21,KN-16390,Katherine Nockton,Corporate,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,2015-08-25,United States,Springfield,Ohio,45503,East
CA-2015-154823,2015-08-21,KN-16390,Katherine Nockton,Corporate,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,2015-08-25,United States,Springfield,Ohio,45503,East
CA-2016-165673,2016-05-15,MN-17935,Michael Nguyen,Consumer,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",2016-05-19,United States,Springfield,Ohio,45503,East
CA-2015-104059,2015-06-13,FC-14245,Frank Carlisle,Home Office,OFF-AR-10000634,Office Supplies,Art,Newell 320,2015-06-15,United States,Springfield,Ohio,45503,East
CA-2017-120061,2017-11-02,SR-20425,Sharelle Roach,Home Office,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,2017-11-07,United States,Springfield,Ohio,45503,East
CA-2016-131093,2016-09-17,TS-21610,Troy Staebel,Consumer,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,2016-09-20,United States,Springfield,Ohio,45503,East
US-2016-151260,2016-12-11,SC-20695,Steve Chapman,Corporate,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,2016-12-14,United States,Springfield,Ohio,45503,East
CA-2017-130302,2017-09-14,CY-12745,Craig Yedwab,Corporate,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,2017-09-19,United States,Springfield,Ohio,45503,East
US-2014-117380,2014-03-28,MP-18175,Mike Pelletier,Home Office,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2014-04-03,United States,Springfield,Ohio,45503,East
CA-2017-117870,2017-01-27,JH-15820,John Huston,Consumer,OFF-AR-10004078,Office Supplies,Art,Newell 312,2017-01-30,United States,Kent,Ohio,44240,East
CA-2017-117870,2017-01-27,JH-15820,John Huston,Consumer,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,2017-01-30,United States,Kent,Ohio,44240,East
CA-2017-117870,2017-01-27,JH-15820,John Huston,Consumer,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,2017-01-30,United States,Kent,Ohio,44240,East
CA-2016-158575,2016-11-18,SB-20290,Sean Braxton,Corporate,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,2016-11-24,United States,Kent,Ohio,44240,East
CA-2014-165477,2014-12-29,RE-19405,Ricardo Emerson,Consumer,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,2014-12-31,United States,Kent,Ohio,44240,East
CA-2014-140004,2014-03-21,CB-12025,Cassandra Brandow,Consumer,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",2014-03-25,United States,Hamilton,Ohio,45011,East
CA-2014-140004,2014-03-21,CB-12025,Cassandra Brandow,Consumer,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",2014-03-25,United States,Hamilton,Ohio,45011,East
CA-2014-160157,2014-12-20,MH-17455,Mark Hamilton,Consumer,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,2014-12-27,United States,Hamilton,Ohio,45011,East
CA-2016-158547,2016-05-30,JM-16195,Justin MacKendrick,Consumer,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,2016-06-04,United States,Hamilton,Ohio,45011,East
CA-2014-142587,2014-10-21,TB-21520,Tracy Blumstein,Consumer,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,2014-10-22,United States,Fairfield,Ohio,45014,East
CA-2014-142587,2014-10-21,TB-21520,Tracy Blumstein,Consumer,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",2014-10-22,United States,Fairfield,Ohio,45014,East
US-2016-129469,2016-09-23,KL-16555,Kelly Lampkin,Corporate,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",2016-09-27,United States,Fairfield,Ohio,45014,East
US-2016-129469,2016-09-23,KL-16555,Kelly Lampkin,Corporate,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",2016-09-27,United States,Fairfield,Ohio,45014,East
US-2017-147669,2017-12-25,SV-20935,Susan Vittorini,Consumer,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,2017-12-30,United States,Fairfield,Ohio,45014,East
US-2017-147669,2017-12-25,SV-20935,Susan Vittorini,Consumer,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,2017-12-30,United States,Fairfield,Ohio,45014,East
US-2017-147669,2017-12-25,SV-20935,Susan Vittorini,Consumer,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,2017-12-30,United States,Fairfield,Ohio,45014,East
US-2017-147669,2017-12-25,SV-20935,Susan Vittorini,Consumer,OFF-FA-10002975,Office Supplies,Fasteners,Staples,2017-12-30,United States,Fairfield,Ohio,45014,East
CA-2014-103702,2014-09-12,AF-10885,Art Foster,Consumer,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",2014-09-17,United States,Fairfield,Ohio,45014,East
CA-2014-133809,2014-11-18,MS-17530,MaryBeth Skach,Consumer,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2014-11-23,United States,Fairfield,Ohio,45014,East
CA-2014-133809,2014-11-18,MS-17530,MaryBeth Skach,Consumer,TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black,2014-11-23,United States,Fairfield,Ohio,45014,East
CA-2017-160031,2017-12-04,LT-16765,Larry Tron,Consumer,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",2017-12-07,United States,Fairfield,Ohio,45014,East
CA-2014-141649,2014-09-30,DM-12955,Dario Medina,Corporate,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,2014-09-30,United States,Fairfield,Ohio,45014,East
CA-2017-106047,2017-07-12,CS-11860,Cari Schnelling,Consumer,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",2017-07-18,United States,Fairfield,Ohio,45014,East
CA-2016-112830,2016-06-06,LP-17095,Liz Preis,Consumer,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,2016-06-10,United States,Fairfield,Ohio,45014,East
CA-2016-112830,2016-06-06,LP-17095,Liz Preis,Consumer,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",2016-06-10,United States,Fairfield,Ohio,45014,East
CA-2017-163566,2017-08-03,TB-21055,Ted Butterfield,Consumer,OFF-LA-10004484,Office Supplies,Labels,Avery 476,2017-08-06,United States,Fairfield,Ohio,45014,East
CA-2014-115259,2014-08-25,RC-19960,Ryan Crowe,Consumer,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",2014-08-27,United States,Columbus,Ohio,43229,East
CA-2014-115259,2014-08-25,RC-19960,Ryan Crowe,Consumer,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",2014-08-27,United States,Columbus,Ohio,43229,East
CA-2014-115259,2014-08-25,RC-19960,Ryan Crowe,Consumer,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,2014-08-27,United States,Columbus,Ohio,43229,East
CA-2014-115259,2014-08-25,RC-19960,Ryan Crowe,Consumer,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",2014-08-27,United States,Columbus,Ohio,43229,East
US-2017-164147,2017-02-02,DW-13585,Dorothy Wardle,Corporate,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,2017-02-05,United States,Columbus,Ohio,43229,East
US-2017-164147,2017-02-02,DW-13585,Dorothy Wardle,Corporate,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,2017-02-05,United States,Columbus,Ohio,43229,East
US-2017-164147,2017-02-02,DW-13585,Dorothy Wardle,Corporate,OFF-FA-10002780,Office Supplies,Fasteners,Staples,2017-02-05,United States,Columbus,Ohio,43229,East
CA-2016-110772,2016-11-20,NZ-18565,Nick Zandusky,Home Office,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,2016-11-24,United States,Columbus,Ohio,43229,East
CA-2016-110772,2016-11-20,NZ-18565,Nick Zandusky,Home Office,OFF-LA-10004689,Office Supplies,Labels,Avery 512,2016-11-24,United States,Columbus,Ohio,43229,East
CA-2016-110772,2016-11-20,NZ-18565,Nick Zandusky,Home Office,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,2016-11-24,United States,Columbus,Ohio,43229,East
CA-2016-110772,2016-11-20,NZ-18565,Nick Zandusky,Home Office,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",2016-11-24,United States,Columbus,Ohio,43229,East
CA-2016-137239,2016-08-22,CR-12730,Craig Reiter,Consumer,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,2016-08-28,United States,Columbus,Ohio,43229,East
CA-2016-137239,2016-08-22,CR-12730,Craig Reiter,Consumer,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,2016-08-28,United States,Columbus,Ohio,43229,East
CA-2016-137239,2016-08-22,CR-12730,Craig Reiter,Consumer,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,2016-08-28,United States,Columbus,Ohio,43229,East
CA-2015-114923,2015-02-08,LH-17020,Lisa Hazard,Consumer,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,2015-02-13,United States,Columbus,Ohio,43229,East
US-2015-157014,2015-10-03,BM-11785,Bryan Mills,Consumer,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,2015-10-06,United States,Columbus,Ohio,43229,East
US-2015-157014,2015-10-03,BM-11785,Bryan Mills,Consumer,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,2015-10-06,United States,Columbus,Ohio,43229,East
US-2015-157014,2015-10-03,BM-11785,Bryan Mills,Consumer,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",2015-10-06,United States,Columbus,Ohio,43229,East
US-2015-157014,2015-10-03,BM-11785,Bryan Mills,Consumer,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,2015-10-06,United States,Columbus,Ohio,43229,East
US-2016-134488,2016-09-24,PK-19075,Pete Kriz,Consumer,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,2016-10-01,United States,Columbus,Ohio,43229,East
US-2016-161396,2016-04-19,GM-14455,Gary Mitchum,Home Office,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",2016-04-25,United States,Columbus,Ohio,43229,East
US-2016-161396,2016-04-19,GM-14455,Gary Mitchum,Home Office,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,2016-04-25,United States,Columbus,Ohio,43229,East
CA-2017-122700,2017-11-26,LT-17110,Liz Thompson,Consumer,TEC-PH-10003092,Technology,Phones,Motorola L804,2017-11-30,United States,Columbus,Ohio,43229,East
CA-2014-166884,2014-03-11,CK-12205,Chloris Kastensmidt,Consumer,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,2014-03-16,United States,Columbus,Ohio,43229,East
CA-2014-166884,2014-03-11,CK-12205,Chloris Kastensmidt,Consumer,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,2014-03-16,United States,Columbus,Ohio,43229,East
CA-2017-149181,2017-05-08,MD-17350,Maribeth Dona,Consumer,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,2017-05-12,United States,Columbus,Ohio,43229,East
US-2016-154361,2016-03-14,HZ-14950,Henia Zydlo,Consumer,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,2016-03-19,United States,Columbus,Ohio,43229,East
CA-2014-147914,2014-06-04,MP-17470,Mark Packer,Home Office,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,2014-06-09,United States,Columbus,Ohio,43229,East
CA-2016-147417,2016-07-25,CB-12415,Christy Brittain,Consumer,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2016-07-27,United States,Columbus,Ohio,43229,East
CA-2014-121727,2014-08-19,JK-15625,Jim Karlsson,Consumer,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,2014-08-24,United States,Columbus,Ohio,43229,East
CA-2017-136497,2017-04-16,RF-19840,Roy Französisch,Consumer,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,2017-04-20,United States,Columbus,Ohio,43229,East
US-2014-164616,2014-08-19,MS-17770,Maxwell Schwartz,Consumer,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,2014-08-21,United States,Columbus,Ohio,43229,East
US-2014-164616,2014-08-19,MS-17770,Maxwell Schwartz,Consumer,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,2014-08-21,United States,Columbus,Ohio,43229,East
CA-2016-124562,2016-12-08,JP-16135,Julie Prescott,Home Office,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",2016-12-12,United States,Columbus,Ohio,43229,East
US-2014-150119,2014-04-23,LB-16795,Laurel Beltran,Home Office,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",2014-04-27,United States,Columbus,Ohio,43229,East
US-2014-150119,2014-04-23,LB-16795,Laurel Beltran,Home Office,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",2014-04-27,United States,Columbus,Ohio,43229,East
US-2014-150119,2014-04-23,LB-16795,Laurel Beltran,Home Office,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2014-04-27,United States,Columbus,Ohio,43229,East
US-2014-150119,2014-04-23,LB-16795,Laurel Beltran,Home Office,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,2014-04-27,United States,Columbus,Ohio,43229,East
US-2017-150847,2017-04-30,JF-15490,Jeremy Farry,Consumer,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,2017-05-06,United States,Columbus,Ohio,43229,East
CA-2017-122644,2017-11-12,SF-20965,Sylvia Foulston,Corporate,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,2017-11-17,United States,Columbus,Ohio,43229,East
CA-2017-122644,2017-11-12,SF-20965,Sylvia Foulston,Corporate,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",2017-11-17,United States,Columbus,Ohio,43229,East
CA-2016-157511,2016-09-18,SV-20365,Seth Vernon,Consumer,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,2016-09-20,United States,Columbus,Ohio,43229,East
CA-2016-157511,2016-09-18,SV-20365,Seth Vernon,Consumer,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",2016-09-20,United States,Columbus,Ohio,43229,East
CA-2016-157511,2016-09-18,SV-20365,Seth Vernon,Consumer,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2016-09-20,United States,Columbus,Ohio,43229,East
CA-2017-155957,2017-11-26,CC-12610,Corey Catlett,Corporate,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,2017-11-30,United States,Columbus,Ohio,43229,East
CA-2017-155957,2017-11-26,CC-12610,Corey Catlett,Corporate,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,2017-11-30,United States,Columbus,Ohio,43229,East
CA-2017-112487,2017-12-26,TC-21535,Tracy Collins,Home Office,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,2017-12-30,United States,Columbus,Ohio,43229,East
CA-2014-105984,2014-11-24,MY-18295,Muhammed Yedwab,Corporate,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2014-11-24,United States,Columbus,Ohio,43229,East
CA-2014-105984,2014-11-24,MY-18295,Muhammed Yedwab,Corporate,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,2014-11-24,United States,Columbus,Ohio,43229,East
CA-2014-139633,2014-12-17,EC-14050,Erin Creighton,Consumer,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2014-12-24,United States,Columbus,Ohio,43229,East
CA-2014-150798,2014-12-01,JK-15730,Joe Kamberova,Consumer,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,2014-12-03,United States,Columbus,Ohio,43229,East
CA-2014-150798,2014-12-01,JK-15730,Joe Kamberova,Consumer,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",2014-12-03,United States,Columbus,Ohio,43229,East
CA-2014-150798,2014-12-01,JK-15730,Joe Kamberova,Consumer,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,2014-12-03,United States,Columbus,Ohio,43229,East
CA-2014-150798,2014-12-01,JK-15730,Joe Kamberova,Consumer,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,2014-12-03,United States,Columbus,Ohio,43229,East
CA-2016-117660,2016-12-30,BM-11785,Bryan Mills,Consumer,OFF-LA-10003720,Office Supplies,Labels,Avery 487,2017-01-04,United States,Columbus,Ohio,43229,East
CA-2016-117660,2016-12-30,BM-11785,Bryan Mills,Consumer,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,2017-01-04,United States,Columbus,Ohio,43229,East
CA-2016-140018,2016-11-21,CK-12205,Chloris Kastensmidt,Consumer,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,2016-11-26,United States,Columbus,Ohio,43229,East
CA-2016-140018,2016-11-21,CK-12205,Chloris Kastensmidt,Consumer,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",2016-11-26,United States,Columbus,Ohio,43229,East
CA-2016-140018,2016-11-21,CK-12205,Chloris Kastensmidt,Consumer,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",2016-11-26,United States,Columbus,Ohio,43229,East
CA-2014-132864,2014-12-02,KN-16390,Katherine Nockton,Corporate,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,2014-12-07,United States,Columbus,Ohio,43229,East
CA-2014-151162,2014-12-05,EA-14035,Erin Ashbrook,Corporate,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,2014-12-09,United States,Columbus,Ohio,43229,East
CA-2014-151162,2014-12-05,EA-14035,Erin Ashbrook,Corporate,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,2014-12-09,United States,Columbus,Ohio,43229,East
CA-2014-151162,2014-12-05,EA-14035,Erin Ashbrook,Corporate,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",2014-12-09,United States,Columbus,Ohio,43229,East
CA-2014-151162,2014-12-05,EA-14035,Erin Ashbrook,Corporate,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,2014-12-09,United States,Columbus,Ohio,43229,East
CA-2014-151162,2014-12-05,EA-14035,Erin Ashbrook,Corporate,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,2014-12-09,United States,Columbus,Ohio,43229,East
CA-2014-108903,2014-10-03,DO-13435,Denny Ordway,Consumer,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,2014-10-03,United States,Columbus,Ohio,43229,East
CA-2014-108903,2014-10-03,DO-13435,Denny Ordway,Consumer,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,2014-10-03,United States,Columbus,Ohio,43229,East
CA-2014-108903,2014-10-03,DO-13435,Denny Ordway,Consumer,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,2014-10-03,United States,Columbus,Ohio,43229,East
CA-2014-115056,2014-05-02,AR-10510,Andrew Roberts,Consumer,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,2014-05-02,United States,Columbus,Ohio,43229,East
CA-2016-162187,2016-12-11,NS-18640,Noel Staavos,Corporate,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,2016-12-11,United States,Columbus,Ohio,43229,East
CA-2016-162187,2016-12-11,NS-18640,Noel Staavos,Corporate,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",2016-12-11,United States,Columbus,Ohio,43229,East
CA-2016-162187,2016-12-11,NS-18640,Noel Staavos,Corporate,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",2016-12-11,United States,Columbus,Ohio,43229,East
CA-2016-162187,2016-12-11,NS-18640,Noel Staavos,Corporate,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",2016-12-11,United States,Columbus,Ohio,43229,East
CA-2016-162187,2016-12-11,NS-18640,Noel Staavos,Corporate,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",2016-12-11,United States,Columbus,Ohio,43229,East
CA-2014-152422,2014-10-05,BD-11635,Brian Derr,Consumer,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,2014-10-10,United States,Columbus,Ohio,43229,East
CA-2016-133669,2016-10-21,SV-20935,Susan Vittorini,Consumer,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,2016-10-27,United States,Columbus,Ohio,43229,East
CA-2017-141425,2017-11-02,AR-10825,Anthony Rawles,Corporate,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,2017-11-06,United States,Columbus,Ohio,43229,East
CA-2017-157112,2017-04-23,GG-14650,Greg Guthrie,Corporate,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,2017-04-26,United States,Columbus,Ohio,43229,East
CA-2017-157112,2017-04-23,GG-14650,Greg Guthrie,Corporate,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,2017-04-26,United States,Columbus,Ohio,43229,East
CA-2017-163069,2017-08-18,PJ-19015,Pauline Johnson,Consumer,OFF-AR-10001419,Office Supplies,Art,Newell 325,2017-08-21,United States,Columbus,Ohio,43229,East
CA-2014-126277,2014-09-13,LH-16900,Lena Hernandez,Consumer,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2014-09-18,United States,Columbus,Ohio,43229,East
US-2014-127978,2014-03-03,JS-15595,Jill Stevenson,Corporate,OFF-LA-10000305,Office Supplies,Labels,Avery 495,2014-03-08,United States,Columbus,Ohio,43229,East
US-2014-127978,2014-03-03,JS-15595,Jill Stevenson,Corporate,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,2014-03-08,United States,Columbus,Ohio,43229,East
US-2014-127978,2014-03-03,JS-15595,Jill Stevenson,Corporate,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,2014-03-08,United States,Columbus,Ohio,43229,East
US-2017-161935,2017-07-14,JL-15835,John Lee,Consumer,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,2017-07-18,United States,Columbus,Ohio,43229,East
US-2017-161935,2017-07-14,JL-15835,John Lee,Consumer,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2017-07-18,United States,Columbus,Ohio,43229,East
US-2017-161935,2017-07-14,JL-15835,John Lee,Consumer,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",2017-07-18,United States,Columbus,Ohio,43229,East
US-2017-161935,2017-07-14,JL-15835,John Lee,Consumer,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",2017-07-18,United States,Columbus,Ohio,43229,East
US-2017-161935,2017-07-14,JL-15835,John Lee,Consumer,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",2017-07-18,United States,Columbus,Ohio,43229,East
US-2017-161935,2017-07-14,JL-15835,John Lee,Consumer,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2017-07-18,United States,Columbus,Ohio,43229,East
CA-2015-161795,2015-12-21,AH-10075,Adam Hart,Corporate,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",2015-12-23,United States,Columbus,Ohio,43229,East
CA-2016-158302,2016-12-08,JB-16045,Julia Barnett,Home Office,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",2016-12-12,United States,Columbus,Ohio,43229,East
CA-2016-141887,2016-01-11,MP-17470,Mark Packer,Home Office,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,2016-01-15,United States,Columbus,Ohio,43229,East
